budget,mse_DO,eps0_DO,eps1_DO,eps2_DO,eps3_DO,eps4_DO,eps5_DO,eps6_DO,eps7_DO,eps8_DO,eps9_DO,mse_DD,eps0_DD,eps1_DD,eps2_DD,eps3_DD,eps4_DD,eps5_DD,eps6_DD,eps7_DD,eps8_DD,eps9_DD
800,0.09186687900907822,600,425,276,133,72,42,18,13,12,6,0.08373698748950299,603,401,242,100,48,29,14,9,7,4
800,0.07721498314117659,599,423,267,148,63,32,14,7,5,3,0.07319482030993689,615,434,227,100,48,32,18,9,5,3
800,0.08536984203519249,591,411,261,139,69,37,20,8,7,5,0.09502539072139783,621,446,265,114,49,31,19,7,3,3
800,0.08386124413686324,602,423,280,146,64,29,15,9,3,2,0.08009419259076514,614,442,269,121,51,31,16,7,3,2
800,0.09467099654072983,604,410,290,158,80,52,22,13,6,6,0.0741830171901245,614,410,216,97,39,22,9,6,5,3
800,0.09352333778569502,591,441,284,150,77,38,20,7,4,1,0.07051476598320615,615,425,237,106,46,24,10,5,3,1
800,0.09189650747715056,583,426,278,137,78,42,18,9,6,4,0.0692536252525747,606,429,231,85,34,16,12,7,5,3
800,0.08862919212068655,617,442,267,127,77,30,16,8,4,2,0.08745221896391897,629,426,249,106,52,31,16,12,6,4
800,0.08445272250278828,593,425,275,148,69,31,18,9,4,3,0.07301485460287292,614,401,219,93,48,29,16,7,2,1
800,0.07900285882753097,589,412,263,135,68,34,15,5,1,0,0.0885681698910608,617,435,264,110,58,34,21,12,10,8
800,0.09272750572989584,604,428,275,147,85,42,23,13,5,3,0.07328332360300342,622,425,242,102,46,31,20,6,2,1
800,0.0934768491529639,609,439,291,150,84,37,16,6,2,1,0.08467466496189943,611,434,244,99,46,31,18,9,7,4
800,0.08972999934283205,594,418,278,145,81,46,22,10,6,5,0.0757993343837008,604,415,239,96,44,28,13,7,4,2
800,0.07889821590715909,621,423,262,144,73,38,15,10,4,1,0.08458847327124823,631,456,267,112,55,26,18,10,3,2
800,0.0898466907765013,622,425,260,147,69,42,21,7,5,5,0.10558643601348884,641,443,251,109,43,20,13,10,6,4
800,0.08484518462574597,598,415,275,130,74,34,18,7,6,6,0.08195041124446867,604,429,246,116,58,32,21,12,7,4
800,0.09128342675562777,627,435,277,146,82,44,22,8,5,2,0.07643643519683484,613,405,229,103,52,33,18,10,4,4
800,0.0880134633758622,588,417,268,140,65,34,21,12,8,5,0.08222096229049254,608,416,239,101,53,30,21,9,5,3
800,0.09074470752994553,595,418,278,140,66,42,18,11,6,2,0.07909883826454207,628,418,243,100,47,29,19,10,5,4
800,0.0885805777927301,599,415,280,141,73,37,16,7,4,2,0.07998468543717345,628,443,254,106,46,29,17,10,7,4
800,0.09205782846360287,626,435,282,136,81,45,22,9,3,2,0.07351859156651226,602,421,236,100,41,24,13,6,5,2
800,0.08468096386143092,596,423,285,146,77,41,20,9,6,3,0.07622770044674974,612,419,247,104,49,32,25,13,8,2
800,0.06829809026167588,601,407,249,118,61,31,19,9,4,2,0.07644348812897467,631,425,254,111,51,26,17,7,5,2
800,0.10012094083091097,623,462,303,164,85,45,22,13,7,6,0.08077472920361682,613,422,246,106,52,20,12,5,2,0
800,0.08694998909010973,617,430,283,143,66,35,13,5,2,2,0.07461590167973922,619,436,243,104,45,23,10,9,7,1
